# 559 Particles
      8800   0.88           0.0082879139  -0.11021428     0.026938436    0.11376096     297.66159      21.986264     -2041.3293     -2041.3293    
      8850   0.885          0.0081046296  -0.11074646     0.026291556    0.11411271     289.65087      21.799498     -2041.5161     -2041.5161    
      8900   0.89           0.0091443637  -0.11140102     0.024853295    0.11450542     285.63938      21.6337       -2041.6819     -2041.6819    
      8950   0.895          0.0083636047  -0.11092019     0.02533466     0.11408367     282.29085      21.463439     -2041.8522     -2041.8522    
      9000   0.9            0.0081209103  -0.11097171     0.026088691    0.11428599     279.30323      21.215355     -2042.1002     -2042.1002    
      9050   0.905          0.008802979   -0.11171681     0.026033292    0.11504725     275.66215      20.987576     -2042.328      -2042.328     
      9100   0.91           0.0082041218  -0.11194842     0.02539779     0.11508607     276.20752      20.815193     -2042.5004     -2042.5004    
      9150   0.915          0.0084089258  -0.11229327     0.025212067    0.11539557     278.89395      20.640488     -2042.6751     -2042.6751    
      9200   0.92           0.0089832028  -0.11300042     0.02512879     0.11610878     278.76804      20.488813     -2042.8268     -2042.8268    
      9250   0.925          0.0094380741  -0.1134415      0.02586901     0.11673584     279.09928      20.313        -2043.0026     -2043.0026    
      9300   0.93           0.0097421532  -0.11518736     0.026291602    0.11855077     277.02829      20.114865     -2043.2007     -2043.2007    
      9350   0.935          0.0099850293  -0.11607223     0.026043343    0.11937637     273.73167      19.927885     -2043.3877     -2043.3877    
      9400   0.94           0.010071681   -0.11632779     0.025390244    0.11949167     272.77721      19.825637     -2043.49       -2043.49      
      9450   0.945          0.0094854461  -0.11771462     0.025089863    0.12073196     270.3074       19.617393     -2043.6982     -2043.6982    
      9500   0.95           0.010039717   -0.11736386     0.025795233    0.12058385     269.00005      19.446454     -2043.8691     -2043.8691    
      9550   0.955          0.0094925718  -0.11817704     0.025034569    0.12117199     265.00696      19.287748     -2044.0279     -2044.0279    
      9600   0.96           0.0090190723  -0.11839965     0.024364728    0.12121658     259.71914      19.128286     -2044.1873     -2044.1873    
      9650   0.965          0.0084215539  -0.11934778     0.023155955    0.12186473     253.1129       18.909831     -2044.4058     -2044.4058    
      9700   0.97           0.0086873878  -0.11968638     0.022570729    0.12210544     248.34983      18.730459     -2044.5851     -2044.5851    
      9750   0.975          0.0085334455  -0.12003886     0.023597729    0.1226336      245.07627      18.534449     -2044.7812     -2044.7812    
      9800   0.98           0.0076587307  -0.11902419     0.023680901    0.12159851     244.26157      18.354782     -2044.9608     -2044.9608    
      9850   0.985          0.0086980438  -0.12034259     0.023552485    0.12293378     242.29494      18.158515     -2045.1571     -2045.1571    
      9900   0.99           0.0090431738  -0.12104131     0.023723691    0.12367534     239.3458       17.996396     -2045.3192     -2045.3192    
      9950   0.995          0.010121643   -0.12164331     0.024453594    0.12448904     233.55517      17.806978     -2045.5086     -2045.5086    
     10000   1              0.010257739   -0.12227361     0.024854603    0.12519508     229.45187      17.614282     -2045.7013     -2045.7013    
     10050   1.005          0.010260936   -0.12264824     0.025620528    0.12571511     226.69076      17.45229      -2045.8633     -2045.8633    
     10100   1.01           0.011071641   -0.1225874      0.026138134    0.12583105     223.29067      17.291352     -2046.0242     -2046.0242    
     10150   1.015          0.010422956   -0.12287631     0.025989842    0.12602658     220.17896      17.068562     -2046.247      -2046.247     
     10200   1.02           0.010552494   -0.12270575     0.025984197    0.12586991     217.72364      16.916002     -2046.3996     -2046.3996    
     10250   1.025          0.013064547   -0.12287061     0.026367448    0.12634521     215.48161      16.724885     -2046.5907     -2046.5907    
     10300   1.03           0.012716955   -0.12340434     0.026673182    0.12689291     213.34469      16.541247     -2046.7744     -2046.7744    
     10350   1.035          0.013706266   -0.1245067      0.025440393    0.12781625     211.20378      16.42432      -2046.8913     -2046.8913    
     10400   1.04           0.012763531   -0.12455041     0.025790432    0.12783137     209.80678      16.280097     -2047.0355     -2047.0355    
     10450   1.045          0.012477894   -0.12529028     0.026622649    0.12869389     208.88204      16.108109     -2047.2075     -2047.2075    
     10500   1.05           0.012719328   -0.12573982     0.026396151    0.12910864     207.77305      15.944568     -2047.371      -2047.371     
     10550   1.055          0.01271653    -0.12620591     0.026706503    0.12962592     206.76262      15.796834     -2047.5188     -2047.5188    
     10600   1.06           0.013025725   -0.12696922     0.026314409    0.13031999     204.84137      15.609259     -2047.7063     -2047.7063    
     10650   1.065          0.013741068   -0.12695071     0.025751699    0.13026301     203.81201      15.493699     -2047.8219     -2047.8219    
     10700   1.07           0.014090007   -0.12802311     0.025807013    0.13135618     200.64421      15.3266       -2047.989      -2047.989     
